1.178.8.0,1.178.9.255,US
1.178.10.0,1.178.10.255,DE
1.178.11.0,1.178.11.255,AU
1.178.12.0,1.178.31.255,US
1.178.32.0,1.178.47.255,BR
1.178.48.0,1.178.63.255,AR
1.178.64.0,1.178.64.255,JP
1.178.65.0,1.178.65.255,US
1.178.66.0,1.178.67.255,AU
1.178.68.0,1.178.79.255,US
1.178.80.0,1.178.80.255,AU
1.178.81.0,1.178.81.255,US
1.178.82.0,1.178.85.255,AU
1.178.86.0,1.178.87.255,US
1.178.88.0,1.178.88.255,IN
1.178.89.0,1.178.89.255,SG
1.178.90.0,1.178.90.255,FR
1.178.91.0,1.178.91.255,KR
1.178.92.0,1.178.92.255,CA
1.178.93.0,1.178.93.255,SE
1.178.94.0,1.178.94.255,GB
1.178.95.0,1.178.95.255,US
1.178.96.0,1.178.99.255,AU
1.178.100.0,1.178.111.255,US
1.178.112.0,1.178.143.255,PS
1.178.144.0,1.178.174.255,US
1.178.175.0,1.178.179.255,AU
1.178.180.0,1.178.207.255,US
1.178.208.0,1.178.223.255,PS
1.178.224.0,1.178.255.255,ES
1.179.0.0,1.179.1.255,AU
1.179.2.0,1.179.3.255,US
1.179.4.0,1.179.13.255,AU
1.179.14.0,1.179.15.255,US
1.179.16.0,1.179.23.255,AU
1.179.24.0,1.179.39.255,US
1.179.40.0,1.179.47.255,PS
1.179.48.0,1.179.51.255,AU
1.179.52.0,1.179.61.255,US
1.179.62.0,1.179.63.255,AU
1.179.64.0,1.179.71.255,US
1.179.72.0,1.179.79.255,PS
1.179.80.0,1.179.87.255,US
1.179.88.0,1.179.95.255,PS
1.179.96.0,1.179.99.255,AU
1.179.100.0,1.179.111.255,US
1.179.112.0,1.179.127.255,FR
1.179.128.0,1.179.255.255,TH
1.180.0.0,1.185.255.255,CN
1.186.0.0,1.186.144.255,GB
1.186.145.0,1.186.145.255,IN
1.186.146.0,1.186.149.255,GB
1.186.150.0,1.186.150.255,IN
1.186.151.0,1.186.194.255,GB
1.186.195.0,1.186.195.255,IN
1.186.196.0,1.186.207.255,GB
1.186.208.0,1.186.208.255,IN
1.186.209.0,1.186.211.255,GB
1.186.212.0,1.186.214.255,IN
1.186.215.0,1.186.223.112,GB
1.186.223.113,1.186.223.113,IN
1.186.223.114,1.186.255.255,GB
1.187.0.0,1.187.255.255,IN
1.188.0.0,1.199.255.255,CN
1.200.0.0,1.200.255.255,TW
1.201.0.0,1.201.255.255,KR
1.202.0.0,1.207.255.255,CN
1.208.0.0,1.255.255.255,KR
2.0.0.0,2.1.255.255,US
2.2.0.0,2.2.255.255,SE
2.3.0.0,2.15.255.255,FR
2.16.0.0,2.16.0.255,BR
2.16.1.0,2.16.1.255,DE
2.16.2.0,2.16.2.255,CZ
2.16.3.0,2.16.7.255,NL
2.16.8.0,2.16.8.255,ES
2.16.9.0,2.16.9.255,NL
2.16.10.0,2.16.10.255,DE
2.16.11.0,2.16.11.255,FR
2.16.12.0,2.16.13.255,CH
2.16.14.0,2.16.14.255,NL
2.16.15.0,2.16.15.255,AR
2.16.16.0,2.16.16.255,AT
2.16.17.0,2.16.17.255,IT
2.16.18.0,2.16.18.255,NL
2.16.19.0,2.16.19.255,GR
2.16.20.0,2.16.21.255,RU
2.16.22.0,2.16.22.255,IT
2.16.23.0,2.16.23.255,SE
2.16.24.0,2.16.28.255,NL
2.16.29.0,2.16.33.255,DE
2.16.34.0,2.16.34.255,ZA
2.16.35.0,2.16.35.255,NL
2.16.36.0,2.16.36.255,DE
2.16.37.0,2.16.37.255,GB
2.16.38.0,2.16.39.255,ES
2.16.40.0,2.16.40.255,NL
2.16.41.0,2.16.41.255,DE
2.16.42.0,2.16.43.255,NL
2.16.44.0,2.16.44.255,AE
2.16.45.0,2.16.45.255,NL
2.16.46.0,2.16.47.255,DE
2.16.48.0,2.16.48.255,FR
2.16.49.0,2.16.51.255,NL
2.16.52.0,2.16.52.255,DE
2.16.53.0,2.16.53.255,RU
2.16.54.0,2.16.54.255,ES
2.16.55.0,2.16.55.255,GB
2.16.56.0,2.16.56.255,SE
2.16.57.0,2.16.57.255,NL
2.16.58.0,2.16.59.255,GB
2.16.60.0,2.16.60.3,NL
2.16.60.4,2.16.60.7,CZ
2.16.60.8,2.16.60.11,NL
2.16.60.12,2.16.60.15,CZ
2.16.60.16,2.16.60.19,NL
2.16.60.20,2.16.60.23,CZ
2.16.60.24,2.16.60.27,NL
2.16.60.28,2.16.60.30,CZ
2.16.60.31,2.16.60.67,NL
2.16.60.68,2.16.60.71,CZ
2.16.60.72,2.16.60.75,NL
2.16.60.76,2.16.60.79,CZ
2.16.60.80,2.16.60.83,NL
2.16.60.84,2.16.60.87,CZ
2.16.60.88,2.16.60.91,NL
2.16.60.92,2.16.60.95,CZ
2.16.60.96,2.16.60.99,NL
2.16.60.100,2.16.60.103,CZ
2.16.60.104,2.16.60.107,NL
2.16.60.108,2.16.60.111,CZ
2.16.60.112,2.16.60.115,NL
2.16.60.116,2.16.60.117,CZ
2.16.60.118,2.16.60.118,NL
2.16.60.119,2.16.60.119,CZ
2.16.60.120,2.16.60.123,NL
2.16.60.124,2.16.60.124,CZ
2.16.60.125,2.16.60.125,NL
2.16.60.126,2.16.60.126,CZ
2.16.60.127,2.16.60.131,NL
2.16.60.132,2.16.60.135,CZ
2.16.60.136,2.16.60.139,NL
2.16.60.140,2.16.60.143,CZ
2.16.60.144,2.16.60.147,NL
2.16.60.148,2.16.60.151,CZ
2.16.60.152,2.16.60.155,NL
2.16.60.156,2.16.60.159,CZ
2.16.60.160,2.16.60.163,NL
2.16.60.164,2.16.60.164,CZ
2.16.60.165,2.16.61.44,NL
2.16.61.45,2.16.61.47,DE
2.16.61.48,2.16.61.51,NL
2.16.61.52,2.16.61.55,DE
2.16.61.56,2.16.61.59,NL
2.16.61.60,2.16.61.63,DE
2.16.61.64,2.16.61.67,NL
2.16.61.68,2.16.61.71,DE
2.16.61.72,2.16.61.75,NL
2.16.61.76,2.16.61.79,DE
2.16.61.80,2.16.61.83,NL
2.16.61.84,2.16.61.87,DE
2.16.61.88,2.16.61.91,NL
2.16.61.92,2.16.61.95,DE
2.16.61.96,2.16.61.99,NL
2.16.61.100,2.16.61.103,DE
2.16.61.104,2.16.61.107,NL
2.16.61.108,2.16.61.111,DE
2.16.61.112,2.16.61.115,NL
2.16.61.116,2.16.61.116,DE
2.16.61.117,2.16.61.255,NL
2.16.62.0,2.16.62.255,DE
2.16.63.0,2.16.63.255,DK
2.16.64.0,2.16.64.255,ES
2.16.65.0,2.16.65.255,PT
2.16.66.0,2.16.67.255,BR
2.16.68.0,2.16.69.255,SE
2.16.70.0,2.16.71.255,IT
2.16.72.0,2.16.73.255,DE
2.16.74.0,2.16.75.255,NL
2.16.76.0,2.16.76.255,US
2.16.77.0,2.16.77.255,GH
2.16.78.0,2.16.79.255,DE
2.16.80.0,2.16.81.255,JP
2.16.82.0,2.16.85.255,NL
2.16.86.0,2.16.87.255,IT
2.16.88.0,2.16.88.255,ES
2.16.89.0,2.16.89.255,FR
2.16.90.0,2.16.91.255,DE
2.16.92.0,2.16.92.255,NL
2.16.93.0,2.16.93.255,FR
2.16.94.0,2.16.95.255,NL
2.16.96.0,2.16.101.255,DE
2.16.102.0,2.16.102.255,NL
2.16.103.0,2.16.103.255,RU
2.16.104.0,2.16.105.255,DE
2.16.106.0,2.16.107.255,NL
2.16.108.0,2.16.108.255,BR
2.16.109.0,2.16.109.255,ZA
2.16.110.0,2.16.111.255,DE
2.16.112.0,2.16.113.255,FR
2.16.114.0,2.16.115.255,GB
2.16.116.0,2.16.116.255,FR
2.16.117.0,2.16.117.180,NL
2.16.117.181,2.16.117.183,FR
2.16.117.184,2.16.117.184,NL
2.16.117.185,2.16.117.218,FR
2.16.117.219,2.16.118.255,NL
2.16.119.0,2.16.119.255,DE
2.16.120.0,2.16.120.255,BR
2.16.121.0,2.16.121.255,DE
2.16.122.0,2.16.123.255,NL
2.16.124.0,2.16.125.255,FR
2.16.126.0,2.16.127.255,NL
2.16.128.0,2.16.128.255,ID
2.16.129.0,2.16.129.255,DE
2.16.130.0,2.16.130.255,NL
2.16.131.0,2.16.131.255,FR
2.16.132.0,2.16.133.255,DE
2.16.134.0,2.16.134.255,CM
2.16.135.0,2.16.135.255,NL
2.16.136.0,2.16.136.255,FR
2.16.137.0,2.16.137.255,DE
2.16.138.0,2.16.139.255,NL
2.16.140.0,2.16.140.255,BR
2.16.141.0,2.16.141.255,DE
2.16.142.0,2.16.142.255,NL
2.16.143.0,2.16.143.255,FR
2.16.144.0,2.16.145.255,GB
2.16.146.0,2.16.147.255,IT
2.16.148.0,2.16.148.255,FR
2.16.149.0,2.16.149.255,NL
2.16.150.0,2.16.151.255,TR
2.16.152.0,2.16.152.255,FR
2.16.153.0,2.16.153.255,GB
2.16.154.0,2.16.154.255,RU
2.16.155.0,2.16.155.255,SE
2.16.156.0,2.16.157.255,NL
2.16.158.0,2.16.158.255,AE
2.16.159.0,2.16.161.255,NL
2.16.162.0,2.16.162.255,ZA
2.16.163.0,2.16.163.255,GB
2.16.164.0,2.16.164.255,DE
2.16.165.0,2.16.165.255,FR
2.16.166.0,2.16.166.255,BR
2.16.167.0,2.16.167.255,CA
2.16.168.0,2.16.168.255,DE
2.16.169.0,2.16.169.255,BR
2.16.170.0,2.16.170.255,CA
2.16.171.0,2.16.171.255,FI
2.16.172.0,2.16.172.255,PL
2.16.173.0,2.16.173.255,GB
2.16.174.0,2.16.175.255,SE
2.16.176.0,2.16.177.255,KR
2.16.178.0,2.16.179.255,GR
2.16.180.0,2.16.180.255,NL
2.16.181.0,2.16.181.255,IT
2.16.182.0,2.16.185.255,DE
2.16.186.0,2.16.189.255,BR
2.16.190.0,2.16.191.255,GR
2.16.192.0,2.16.195.255,DE
2.16.196.0,2.16.197.255,BR
2.16.198.0,2.16.198.255,GB
2.16.199.0,2.16.199.255,ZA
2.16.200.0,2.16.201.255,BR
2.16.202.0,2.16.202.255,DE
2.16.203.0,2.16.203.255,GB
2.16.204.0,2.16.207.255,DE
2.16.208.0,2.16.211.255,FR
2.16.212.0,2.16.215.255,DE
2.16.216.0,2.16.219.255,BR
2.16.220.0,2.16.223.255,GR
2.16.224.0,2.16.227.255,ES
2.16.228.0,2.16.231.255,NL
2.16.232.0,2.16.235.255,US
2.16.236.0,2.16.241.255,DE
2.16.242.0,2.16.242.255,FR
2.16.243.0,2.16.243.255,GB
2.16.244.0,2.16.244.255,HK
2.16.245.0,2.16.245.255,FR
2.16.246.0,2.16.251.255,GB
2.16.252.0,2.16.255.255,DE
2.17.0.0,2.17.3.255,DK
2.17.4.0,2.17.7.255,GB
2.17.8.0,2.17.11.255,CH
2.17.12.0,2.17.14.255,NL
2.17.15.0,2.17.15.255,FR
2.17.16.0,2.17.19.255,DE
2.17.20.0,2.17.21.255,NL
2.17.22.0,2.17.22.255,DE
2.17.23.0,2.17.23.255,NL
2.17.24.0,2.17.27.255,JO
2.17.28.0,2.17.33.255,NL
2.17.34.0,2.17.34.255,DE
2.17.35.0,2.17.35.255,ES
2.17.36.0,2.17.36.255,NL
2.17.37.0,2.17.37.255,ES
2.17.38.0,2.17.38.3,NL
2.17.38.4,2.17.38.7,GB
2.17.38.8,2.17.38.11,NL
2.17.38.12,2.17.38.15,GB
2.17.38.16,2.17.38.19,NL
2.17.38.20,2.17.38.23,GB
2.17.38.24,2.17.38.27,NL
2.17.38.28,2.17.38.30,GB
2.17.38.31,2.17.38.35,NL
2.17.38.36,2.17.38.39,GB
2.17.38.40,2.17.38.43,NL
2.17.38.44,2.17.38.47,GB
2.17.38.48,2.17.38.51,NL
2.17.38.52,2.17.38.54,GB
2.17.38.55,2.17.38.255,NL
2.17.39.0,2.17.39.255,FR
2.17.40.0,2.17.40.255,GB
2.17.41.0,2.17.42.255,BR
2.17.43.0,2.17.43.255,GB
2.17.44.0,2.17.44.255,DE
2.17.45.0,2.17.45.255,BR
2.17.46.0,2.17.46.255,NL
2.17.47.0,2.17.47.255,BR
2.17.48.0,2.17.55.255,TH
2.17.56.0,2.17.63.255,JP
2.17.64.0,2.17.79.255,GB
2.17.80.0,2.17.95.255,US
2.17.96.0,2.17.99.255,AT
2.17.100.0,2.17.100.255,DE
2.17.101.0,2.17.105.255,NL
2.17.106.0,2.17.106.255,SG
2.17.107.0,2.17.107.255,BE
2.17.108.0,2.17.111.255,NL
2.17.112.0,2.17.112.255,ES
2.17.113.0,2.17.113.255,GB
2.17.114.0,2.17.114.255,US
2.17.115.0,2.17.115.255,NL
2.17.116.0,2.17.119.255,RO
2.17.120.0,2.17.123.255,NL
2.17.124.0,2.17.127.255,IT
2.17.128.0,2.17.131.255,BR
2.17.132.0,2.17.139.255,TR
2.17.140.0,2.17.143.255,SE
2.17.144.0,2.17.146.255,RU
2.17.147.0,2.17.147.255,CZ
2.17.148.0,2.17.151.255,GB
2.17.152.0,2.17.155.255,ES
2.17.156.0,2.17.159.255,PL
2.17.160.0,2.17.160.255,NL
2.17.161.0,2.17.161.255,KE
2.17.162.0,2.17.163.255,BR
2.17.164.0,2.17.165.255,ZA
2.17.166.0,2.17.167.255,BR
2.17.168.0,2.17.171.255,KE
2.17.172.0,2.17.175.255,IE
2.17.176.0,2.17.191.255,DE
2.17.192.0,2.17.195.255,NL
2.17.196.0,2.17.199.255,BE
2.17.200.0,2.17.200.255,DE
2.17.201.0,2.17.202.255,NL
2.17.203.0,2.17.203.255,GB
2.17.204.0,2.17.208.75,NL
2.17.208.76,2.17.208.79,GB
2.17.208.80,2.17.208.83,NL
2.17.208.84,2.17.208.87,GB
2.17.208.88,2.17.208.91,NL
2.17.208.92,2.17.208.95,GB
2.17.208.96,2.17.208.99,NL
2.17.208.100,2.17.208.103,GB
2.17.208.104,2.17.208.107,NL
2.17.208.108,2.17.208.111,GB
2.17.208.112,2.17.208.115,NL
2.17.208.116,2.17.208.119,GB
2.17.208.120,2.17.208.123,NL
2.17.208.124,2.17.208.127,GB
2.17.208.128,2.17.208.131,NL
2.17.208.132,2.17.208.134,GB
2.17.208.135,2.17.208.139,NL
2.17.208.140,2.17.208.141,GB
2.17.208.142,2.17.208.142,NL
2.17.208.143,2.17.208.143,GB
2.17.208.144,2.17.208.147,NL
2.17.208.148,2.17.208.151,GB
2.17.208.152,2.17.208.156,NL
2.17.208.157,2.17.208.158,GB
2.17.208.159,2.17.208.163,NL
2.17.208.164,2.17.208.165,GB
2.17.208.166,2.17.208.166,NL
2.17.208.167,2.17.208.167,GB
2.17.208.168,2.17.208.171,NL
2.17.208.172,2.17.208.174,GB
2.17.208.175,2.17.208.179,NL
2.17.208.180,2.17.208.183,GB
2.17.208.184,2.17.208.187,NL
2.17.208.188,2.17.208.191,GB
2.17.208.192,2.17.208.195,NL
2.17.208.196,2.17.208.199,GB
2.17.208.200,2.17.208.203,NL
2.17.208.204,2.17.208.207,GB
2.17.208.208,2.17.208.211,NL
2.17.208.212,2.17.208.215,GB
2.17.208.216,2.17.208.219,NL
2.17.208.220,2.17.208.220,GB
2.17.208.221,2.17.208.255,NL
2.17.209.0,2.17.209.255,US
2.17.210.0,2.17.210.255,SE
2.17.211.0,2.17.211.255,ES
2.17.212.0,2.17.215.255,BR
2.17.216.0,2.17.216.255,FR
2.17.217.0,2.17.217.255,DE
2.17.218.0,2.17.219.255,TR
2.17.220.0,2.17.223.255,BR
2.17.224.0,2.17.239.255,TR
2.17.240.0,2.17.243.255,PL
2.17.244.0,2.17.247.255,AT
2.17.248.0,2.17.248.255,UG
2.17.249.0,2.17.249.255,AM
2.17.250.0,2.17.250.255,TZ
2.17.251.0,2.17.251.255,SE
2.17.252.0,2.17.254.255,TR
2.17.255.0,2.17.255.255,NL
2.18.0.0,2.18.3.255,IT
2.18.4.0,2.18.7.255,TR
2.18.8.0,2.18.10.255,NL
2.18.11.0,2.18.11.255,BI
2.18.12.0,2.18.15.255,PL
2.18.16.0,2.18.17.255,TW
2.18.18.0,2.18.19.255,NL
2.18.20.0,2.18.20.255,BR
2.18.21.0,2.18.21.255,CL
2.18.22.0,2.18.23.255,DE
2.18.24.0,2.18.24.255,SG
2.18.25.0,2.18.25.255,NL
2.18.26.0,2.18.27.255,GB
2.18.28.0,2.18.28.255,DE
2.18.29.0,2.18.29.255,PL
2.18.30.0,2.18.30.255,GB
2.18.31.0,2.18.31.255,US
2.18.32.0,2.18.35.255,SE
2.18.36.0,2.18.39.255,AT
2.18.40.0,2.18.40.255,FR
2.18.41.0,2.18.41.255,AT
2.18.42.0,2.18.42.255,FR
2.18.43.0,2.18.49.255,NL
2.18.50.0,2.18.51.255,JP
2.18.52.0,2.18.52.255,AU
2.18.53.0,2.18.53.255,NL
2.18.54.0,2.18.55.255,BR
2.18.56.0,2.18.59.255,AR
2.18.60.0,2.18.61.255,FR
2.18.62.0,2.18.63.255,GB
2.18.64.0,2.18.64.255,DE
2.18.65.0,2.18.65.255,NL
2.18.66.0,2.18.66.255,DE
2.18.67.0,2.18.67.255,US
2.18.68.0,2.18.71.255,AT
2.18.72.0,2.18.75.255,SE
2.18.76.0,2.18.77.255,NL
2.18.78.0,2.18.79.255,AT
2.18.80.0,2.18.83.255,GR
2.18.84.0,2.18.87.255,NL
2.18.88.0,2.18.94.255,GR
2.18.95.0,2.18.95.255,NL
2.18.96.0,2.18.99.255,DE
2.18.100.0,2.18.103.255,GB
2.18.104.0,2.18.125.255,NL
2.18.126.0,2.18.127.255,BR
2.18.128.0,2.18.143.255,FR
2.18.144.0,2.18.159.255,JP
2.18.160.0,2.18.163.255,DE
2.18.164.0,2.18.164.255,NL
2.18.165.0,2.18.165.255,GB
2.18.166.0,2.18.166.255,DE
2.18.167.0,2.18.167.255,GB
2.18.168.0,2.18.171.255,AT
2.18.172.0,2.18.175.255,NO
2.18.176.0,2.18.176.255,NL
2.18.177.0,2.18.177.255,US
2.18.178.0,2.18.179.255,ES
2.18.180.0,2.18.181.255,GB
2.18.182.0,2.18.182.255,ZA
2.18.183.0,2.18.183.255,ES
2.18.184.0,2.18.187.255,GB
2.18.188.0,2.18.188.255,ES
2.18.189.0,2.18.189.255,NL
2.18.190.0,2.18.190.255,GB
2.18.191.0,2.18.191.255,NL
2.18.192.0,2.18.199.255,SE
2.18.200.0,2.18.203.255,CL
2.18.204.0,2.18.204.255,DE
2.18.205.0,2.18.205.255,NL
2.18.206.0,2.18.207.255,IT
2.18.208.0,2.18.215.255,NL
2.18.216.0,2.18.219.255,IT
2.18.220.0,2.18.223.255,FR
2.18.224.0,2.18.227.255,AU
2.18.228.0,2.18.231.255,BR
2.18.232.0,2.18.235.255,IT
2.18.236.0,2.18.239.255,IE
2.18.240.0,2.18.240.255,IT
2.18.241.0,2.18.246.255,NL
2.18.247.0,2.18.247.255,AR
2.18.248.0,2.18.248.255,BR
2.18.249.0,2.18.249.255,NL
2.18.250.0,2.18.250.255,LU
2.18.251.0,2.18.251.255,FR
2.18.252.0,2.18.255.255,IT
2.19.0.0,2.19.3.255,GB
2.19.4.0,2.19.7.255,NL
2.19.8.0,2.19.10.255,BR
2.19.11.0,2.19.11.255,DE
2.19.12.0,2.19.15.255,GB
2.19.16.0,2.19.31.255,IT
2.19.32.0,2.19.35.255,CO
2.19.36.0,2.19.39.255,US
2.19.40.0,2.19.43.255,NL
2.19.44.0,2.19.47.255,AR
2.19.48.0,2.19.50.255,NL
2.19.51.0,2.19.51.255,GR
2.19.52.0,2.19.52.255,GB
2.19.53.0,2.19.53.255,NL
2.19.54.0,2.19.54.255,PT
2.19.55.0,2.19.55.255,ZA
2.19.56.0,2.19.59.255,GB
2.19.60.0,2.19.63.255,IE
2.19.64.0,2.19.79.255,CH
2.19.80.0,2.19.80.255,DE
2.19.81.0,2.19.81.255,FR
2.19.82.0,2.19.82.255,DE
2.19.83.0,2.19.83.255,NL
2.19.84.0,2.19.87.255,DE
2.19.88.0,2.19.91.255,NL
2.19.92.0,2.19.95.255,GB
2.19.96.0,2.19.98.255,DE
2.19.99.0,2.19.99.255,ES
2.19.100.0,2.19.107.255,DE
2.19.108.0,2.19.111.255,FR
2.19.112.0,2.19.115.255,BR
2.19.116.0,2.19.117.255,GB
2.19.118.0,2.19.118.255,NL
2.19.119.0,2.19.123.255,DE
2.19.124.0,2.19.124.255,IT
2.19.125.0,2.19.127.255,DE
2.19.128.0,2.19.159.255,US
2.19.160.0,2.19.161.255,GB
2.19.162.0,2.19.162.255,NL
2.19.163.0,2.19.163.255,CO
2.19.164.0,2.19.171.255,GB
2.19.172.0,2.19.172.255,CO
2.19.173.0,2.19.173.255,DK
2.19.174.0,2.19.174.255,US
2.19.175.0,2.19.175.255,NL
2.19.176.0,2.19.176.255,IE
2.19.177.0,2.19.177.255,NL
2.19.178.0,2.19.178.255,AR
2.19.179.0,2.19.179.255,IT
2.19.180.0,2.19.180.255,NL
2.19.181.0,2.19.181.255,RU
2.19.182.0,2.19.182.255,DE
2.19.183.0,2.19.183.255,SE
2.19.184.0,2.19.184.255,DE
2.19.185.0,2.19.185.255,SE
2.19.186.0,2.19.187.255,GB
2.19.188.0,2.19.191.255,DE
2.19.192.0,2.19.192.255,NL
2.19.193.0,2.19.193.255,TR
2.19.194.0,2.19.195.255,NL
2.19.196.0,2.19.196.255,TR
2.19.197.0,2.19.197.255,AT
2.19.198.0,2.19.198.255,DE
2.19.199.0,2.19.199.255,NL
2.19.200.0,2.19.203.255,FR
2.19.204.0,2.19.205.255,RU
2.19.206.0,2.19.207.255,NL
2.19.208.0,2.19.209.255,FR
2.19.210.0,2.19.211.255,CO
2.19.212.0,2.19.212.255,TR
2.19.213.0,2.19.213.255,DE
2.19.214.0,2.19.214.255,NL
2.19.215.0,2.19.215.255,BR
2.19.216.0,2.19.219.255,CZ
2.19.220.0,2.19.223.255,ES
2.19.224.0,2.19.231.255,DE
2.19.232.0,2.19.235.255,BR
2.19.236.0,2.19.239.255,ES
2.19.240.0,2.19.241.255,NL
2.19.242.0,2.19.242.255,GB
2.19.243.0,2.19.243.255,NL
2.19.244.0,2.19.247.255,DE
2.19.248.0,2.19.249.255,GB
2.19.250.0,2.19.250.255,BR
2.19.251.0,2.19.251.255,ZA
2.19.252.0,2.19.253.255,GB
2.19.254.0,2.19.254.255,FR
2.19.255.0,2.19.255.255,NL
2.20.0.0,2.20.3.255,FI
2.20.4.0,2.20.7.255,IT
2.20.8.0,2.20.11.255,FR
2.20.12.0,2.20.12.255,GB
2.20.13.0,2.20.13.255,ZA
2.20.14.0,2.20.15.255,IT
2.20.16.0,2.20.19.255,CH
2.20.20.0,2.20.23.255,BR
2.20.24.0,2.20.27.255,TR
2.20.28.0,2.20.39.255,NL
2.20.40.0,2.20.43.255,FR
2.20.44.0,2.20.44.255,DE
2.20.45.0,2.20.45.255,BG
2.20.46.0,2.20.46.255,AR
2.20.47.0,2.20.47.255,CO
2.20.48.0,2.20.48.255,NL
2.20.49.0,2.20.49.255,GB
2.20.50.0,2.20.50.255,NL
2.20.51.0,2.20.51.255,SE
2.20.52.0,2.20.55.255,CL
2.20.56.0,2.20.59.255,ZA
2.20.60.0,2.20.63.255,GR
2.20.64.0,2.20.67.255,DE
2.20.68.0,2.20.68.255,FR
2.20.69.0,2.20.69.255,BE
2.20.70.0,2.20.70.255,DE
2.20.71.0,2.20.71.255,ES
2.20.72.0,2.20.75.255,AT
2.20.76.0,2.20.79.255,TR
2.20.80.0,2.20.83.255,IT
2.20.84.0,2.20.87.255,NL
2.20.88.0,2.20.95.255,FR
2.20.96.0,2.20.99.255,US
2.20.100.0,2.20.108.255,ES
2.20.109.0,2.20.110.255,IT
2.20.111.0,2.20.111.255,CO
2.20.112.0,2.20.115.255,IT
2.20.116.0,2.20.123.255,FR
2.20.124.0,2.20.132.255,BR
2.20.133.0,2.20.133.255,FR
2.20.134.0,2.20.135.255,TR
2.20.136.0,2.20.137.255,FR
2.20.138.0,2.20.138.255,NL
2.20.139.0,2.20.139.255,BR
2.20.140.0,2.20.141.255,AR
2.20.142.0,2.20.143.255,DE
2.20.144.0,2.20.147.255,CL
2.20.148.0,2.20.151.255,BR
2.20.152.0,2.20.159.255,NL
