240a:af48::,240a:af48:ffff:ffff:ffff:ffff:ffff:ffff,146562,AS146562
240a:af49::,240a:af49:ffff:ffff:ffff:ffff:ffff:ffff,146563,AS146563
240a:af4a::,240a:af4a:ffff:ffff:ffff:ffff:ffff:ffff,146564,AS146564
240a:af4b::,240a:af4b:ffff:ffff:ffff:ffff:ffff:ffff,146565,AS146565
240a:af4c::,240a:af4c:ffff:ffff:ffff:ffff:ffff:ffff,146566,AS146566
240a:af4d::,240a:af4d:ffff:ffff:ffff:ffff:ffff:ffff,146567,AS146567
240a:af4e::,240a:af4e:ffff:ffff:ffff:ffff:ffff:ffff,146568,AS146568
240a:af4f::,240a:af4f:ffff:ffff:ffff:ffff:ffff:ffff,146569,AS146569
240a:af50::,240a:af50:ffff:ffff:ffff:ffff:ffff:ffff,146570,AS146570
240a:af51::,240a:af51:ffff:ffff:ffff:ffff:ffff:ffff,146571,AS146571
240a:af52::,240a:af52:ffff:ffff:ffff:ffff:ffff:ffff,146572,AS146572
240a:af53::,240a:af53:ffff:ffff:ffff:ffff:ffff:ffff,146573,AS146573
240a:af54::,240a:af54:ffff:ffff:ffff:ffff:ffff:ffff,146574,AS146574
240a:af55::,240a:af55:ffff:ffff:ffff:ffff:ffff:ffff,146575,AS146575
240a:af56::,240a:af56:ffff:ffff:ffff:ffff:ffff:ffff,146576,AS146576
240a:af57::,240a:af57:ffff:ffff:ffff:ffff:ffff:ffff,146577,AS146577
240a:af58::,240a:af58:ffff:ffff:ffff:ffff:ffff:ffff,146578,AS146578
240a:af59::,240a:af59:ffff:ffff:ffff:ffff:ffff:ffff,146579,AS146579
240a:af5a::,240a:af5a:ffff:ffff:ffff:ffff:ffff:ffff,146580,AS146580
240a:af5b::,240a:af5b:ffff:ffff:ffff:ffff:ffff:ffff,146581,AS146581
240a:af5c::,240a:af5c:ffff:ffff:ffff:ffff:ffff:ffff,146582,AS146582
240a:af5d::,240a:af5d:ffff:ffff:ffff:ffff:ffff:ffff,146583,AS146583
240a:af5e::,240a:af5e:ffff:ffff:ffff:ffff:ffff:ffff,146584,AS146584
240a:af5f::,240a:af5f:ffff:ffff:ffff:ffff:ffff:ffff,146585,AS146585
240a:af60::,240a:af60:ffff:ffff:ffff:ffff:ffff:ffff,146586,AS146586
240a:af61::,240a:af61:ffff:ffff:ffff:ffff:ffff:ffff,146587,AS146587
240a:af62::,240a:af62:ffff:ffff:ffff:ffff:ffff:ffff,146588,AS146588
240a:af63::,240a:af63:ffff:ffff:ffff:ffff:ffff:ffff,146589,AS146589
240a:af64::,240a:af64:ffff:ffff:ffff:ffff:ffff:ffff,146590,AS146590
240a:af65::,240a:af65:ffff:ffff:ffff:ffff:ffff:ffff,146591,AS146591
240a:af66::,240a:af66:ffff:ffff:ffff:ffff:ffff:ffff,146592,AS146592
240a:af67::,240a:af67:ffff:ffff:ffff:ffff:ffff:ffff,146593,AS146593
240a:af68::,240a:af68:ffff:ffff:ffff:ffff:ffff:ffff,146594,AS146594
240a:af69::,240a:af69:ffff:ffff:ffff:ffff:ffff:ffff,146595,AS146595
240a:af6a::,240a:af6a:ffff:ffff:ffff:ffff:ffff:ffff,146596,AS146596
240a:af6b::,240a:af6b:ffff:ffff:ffff:ffff:ffff:ffff,146597,AS146597
240a:af6c::,240a:af6c:ffff:ffff:ffff:ffff:ffff:ffff,146598,AS146598
240a:af6d::,240a:af6d:ffff:ffff:ffff:ffff:ffff:ffff,146599,AS146599
240a:af6e::,240a:af6e:ffff:ffff:ffff:ffff:ffff:ffff,146600,AS146600
240a:af6f::,240a:af6f:ffff:ffff:ffff:ffff:ffff:ffff,146601,AS146601
240a:af70::,240a:af70:ffff:ffff:ffff:ffff:ffff:ffff,146602,AS146602
240a:af71::,240a:af71:ffff:ffff:ffff:ffff:ffff:ffff,146603,AS146603
240a:af72::,240a:af72:ffff:ffff:ffff:ffff:ffff:ffff,146604,AS146604
240a:af73::,240a:af73:ffff:ffff:ffff:ffff:ffff:ffff,146605,AS146605
240a:af74::,240a:af74:ffff:ffff:ffff:ffff:ffff:ffff,146606,AS146606
240a:af75::,240a:af75:ffff:ffff:ffff:ffff:ffff:ffff,146607,AS146607
240a:af76::,240a:af76:ffff:ffff:ffff:ffff:ffff:ffff,146608,AS146608
240a:af77::,240a:af77:ffff:ffff:ffff:ffff:ffff:ffff,146609,AS146609
240a:af78::,240a:af78:ffff:ffff:ffff:ffff:ffff:ffff,146610,AS146610
240a:af79::,240a:af79:ffff:ffff:ffff:ffff:ffff:ffff,146611,AS146611
240a:af7a::,240a:af7a:ffff:ffff:ffff:ffff:ffff:ffff,146612,AS146612
240a:af7b::,240a:af7b:ffff:ffff:ffff:ffff:ffff:ffff,146613,AS146613
240a:af7c::,240a:af7c:ffff:ffff:ffff:ffff:ffff:ffff,146614,AS146614
240a:af7d::,240a:af7d:ffff:ffff:ffff:ffff:ffff:ffff,146615,AS146615
240a:af7e::,240a:af7e:ffff:ffff:ffff:ffff:ffff:ffff,146616,AS146616
240a:af7f::,240a:af7f:ffff:ffff:ffff:ffff:ffff:ffff,146617,AS146617
240a:af80::,240a:af80:ffff:ffff:ffff:ffff:ffff:ffff,146618,AS146618
240a:af81::,240a:af81:ffff:ffff:ffff:ffff:ffff:ffff,146619,AS146619
240a:af82::,240a:af82:ffff:ffff:ffff:ffff:ffff:ffff,146620,AS146620
240a:af83::,240a:af83:ffff:ffff:ffff:ffff:ffff:ffff,146621,AS146621
240a:af84::,240a:af84:ffff:ffff:ffff:ffff:ffff:ffff,146622,AS146622
240a:af85::,240a:af85:ffff:ffff:ffff:ffff:ffff:ffff,146623,AS146623
240a:af86::,240a:af86:ffff:ffff:ffff:ffff:ffff:ffff,146624,AS146624
240a:af87::,240a:af87:ffff:ffff:ffff:ffff:ffff:ffff,146625,AS146625
240a:af88::,240a:af88:ffff:ffff:ffff:ffff:ffff:ffff,146626,AS146626
240a:af89::,240a:af89:ffff:ffff:ffff:ffff:ffff:ffff,146627,AS146627
240a:af8a::,240a:af8a:ffff:ffff:ffff:ffff:ffff:ffff,146628,AS146628
240a:af8b::,240a:af8b:ffff:ffff:ffff:ffff:ffff:ffff,146629,AS146629
240a:af8c::,240a:af8c:ffff:ffff:ffff:ffff:ffff:ffff,146630,AS146630
240a:af8d::,240a:af8d:ffff:ffff:ffff:ffff:ffff:ffff,146631,AS146631
240a:af8e::,240a:af8e:ffff:ffff:ffff:ffff:ffff:ffff,146632,AS146632
240a:af8f::,240a:af8f:ffff:ffff:ffff:ffff:ffff:ffff,146633,AS146633
240a:af90::,240a:af90:ffff:ffff:ffff:ffff:ffff:ffff,146634,AS146634
240a:af91::,240a:af91:ffff:ffff:ffff:ffff:ffff:ffff,146635,AS146635
240a:af92::,240a:af92:ffff:ffff:ffff:ffff:ffff:ffff,146636,AS146636
240a:af93::,240a:af93:ffff:ffff:ffff:ffff:ffff:ffff,146637,AS146637
240a:af94::,240a:af94:ffff:ffff:ffff:ffff:ffff:ffff,146638,AS146638
240a:af95::,240a:af95:ffff:ffff:ffff:ffff:ffff:ffff,146639,AS146639
240a:af96::,240a:af96:ffff:ffff:ffff:ffff:ffff:ffff,146640,AS146640
240a:af97::,240a:af97:ffff:ffff:ffff:ffff:ffff:ffff,146641,AS146641
240a:af98::,240a:af98:ffff:ffff:ffff:ffff:ffff:ffff,146642,AS146642
240a:af99::,240a:af99:ffff:ffff:ffff:ffff:ffff:ffff,146643,AS146643
240a:af9a::,240a:af9a:ffff:ffff:ffff:ffff:ffff:ffff,146644,AS146644
240a:af9b::,240a:af9b:ffff:ffff:ffff:ffff:ffff:ffff,146645,AS146645
240a:af9c::,240a:af9c:ffff:ffff:ffff:ffff:ffff:ffff,146646,AS146646
240a:af9d::,240a:af9d:ffff:ffff:ffff:ffff:ffff:ffff,146647,AS146647
240a:af9e::,240a:af9e:ffff:ffff:ffff:ffff:ffff:ffff,146648,AS146648
240a:af9f::,240a:af9f:ffff:ffff:ffff:ffff:ffff:ffff,146649,AS146649
240a:afa0::,240a:afa0:ffff:ffff:ffff:ffff:ffff:ffff,146650,AS146650
240a:afa1::,240a:afa1:ffff:ffff:ffff:ffff:ffff:ffff,146651,AS146651
240a:afa2::,240a:afa2:ffff:ffff:ffff:ffff:ffff:ffff,146652,AS146652
240a:afa3::,240a:afa3:ffff:ffff:ffff:ffff:ffff:ffff,146653,AS146653
240a:afa4::,240a:afa4:ffff:ffff:ffff:ffff:ffff:ffff,146654,AS146654
240a:afa5::,240a:afa5:ffff:ffff:ffff:ffff:ffff:ffff,146655,AS146655
240a:afa6::,240a:afa6:ffff:ffff:ffff:ffff:ffff:ffff,146656,AS146656
240a:afa7::,240a:afa7:ffff:ffff:ffff:ffff:ffff:ffff,146657,AS146657
240a:afa8::,240a:afa8:ffff:ffff:ffff:ffff:ffff:ffff,146658,AS146658
240a:afa9::,240a:afa9:ffff:ffff:ffff:ffff:ffff:ffff,146659,AS146659
240a:afaa::,240a:afaa:ffff:ffff:ffff:ffff:ffff:ffff,146660,AS146660
240a:afab::,240a:afab:ffff:ffff:ffff:ffff:ffff:ffff,146661,AS146661
240a:afac::,240a:afac:ffff:ffff:ffff:ffff:ffff:ffff,146662,AS146662
240a:afad::,240a:afad:ffff:ffff:ffff:ffff:ffff:ffff,146663,AS146663
240a:afae::,240a:afae:ffff:ffff:ffff:ffff:ffff:ffff,146664,AS146664
240a:afaf::,240a:afaf:ffff:ffff:ffff:ffff:ffff:ffff,146665,AS146665
240a:afb0::,240a:afb0:ffff:ffff:ffff:ffff:ffff:ffff,146666,AS146666
240a:afb1::,240a:afb1:ffff:ffff:ffff:ffff:ffff:ffff,146667,AS146667
240a:afb2::,240a:afb2:ffff:ffff:ffff:ffff:ffff:ffff,146668,AS146668
240a:afb3::,240a:afb3:ffff:ffff:ffff:ffff:ffff:ffff,146669,AS146669
240a:afb4::,240a:afb4:ffff:ffff:ffff:ffff:ffff:ffff,146670,AS146670
240a:afb5::,240a:afb5:ffff:ffff:ffff:ffff:ffff:ffff,146671,AS146671
240a:afb6::,240a:afb6:ffff:ffff:ffff:ffff:ffff:ffff,146672,AS146672
240a:afb7::,240a:afb7:ffff:ffff:ffff:ffff:ffff:ffff,146673,AS146673
240a:afb8::,240a:afb8:ffff:ffff:ffff:ffff:ffff:ffff,146674,AS146674
240a:afb9::,240a:afb9:ffff:ffff:ffff:ffff:ffff:ffff,146675,AS146675
240a:afba::,240a:afba:ffff:ffff:ffff:ffff:ffff:ffff,146676,AS146676
240a:afbb::,240a:afbb:ffff:ffff:ffff:ffff:ffff:ffff,146677,AS146677
240a:afbc::,240a:afbc:ffff:ffff:ffff:ffff:ffff:ffff,146678,AS146678
240a:afbd::,240a:afbd:ffff:ffff:ffff:ffff:ffff:ffff,146679,AS146679
240a:afbe::,240a:afbe:ffff:ffff:ffff:ffff:ffff:ffff,146680,AS146680
240a:afbf::,240a:afbf:ffff:ffff:ffff:ffff:ffff:ffff,146681,AS146681
240a:afc0::,240a:afc0:ffff:ffff:ffff:ffff:ffff:ffff,146682,AS146682
240a:afc1::,240a:afc1:ffff:ffff:ffff:ffff:ffff:ffff,146683,AS146683
240a:afc2::,240a:afc2:ffff:ffff:ffff:ffff:ffff:ffff,146684,AS146684
240a:afc3::,240a:afc3:ffff:ffff:ffff:ffff:ffff:ffff,146685,AS146685
240a:afc4::,240a:afc4:ffff:ffff:ffff:ffff:ffff:ffff,146686,AS146686
240a:afc5::,240a:afc5:ffff:ffff:ffff:ffff:ffff:ffff,146687,AS146687
240a:afc6::,240a:afc6:ffff:ffff:ffff:ffff:ffff:ffff,146688,AS146688
240a:afc7::,240a:afc7:ffff:ffff:ffff:ffff:ffff:ffff,146689,AS146689
240a:afc8::,240a:afc8:ffff:ffff:ffff:ffff:ffff:ffff,146690,AS146690
240a:afc9::,240a:afc9:ffff:ffff:ffff:ffff:ffff:ffff,146691,AS146691
240a:afca::,240a:afca:ffff:ffff:ffff:ffff:ffff:ffff,146692,AS146692
240a:afcb::,240a:afcb:ffff:ffff:ffff:ffff:ffff:ffff,146693,AS146693
240a:afcc::,240a:afcc:ffff:ffff:ffff:ffff:ffff:ffff,146694,AS146694
240a:afcd::,240a:afcd:ffff:ffff:ffff:ffff:ffff:ffff,146695,AS146695
240a:afce::,240a:afce:ffff:ffff:ffff:ffff:ffff:ffff,146696,AS146696
240a:afcf::,240a:afcf:ffff:ffff:ffff:ffff:ffff:ffff,146697,AS146697
240a:afd0::,240a:afd0:ffff:ffff:ffff:ffff:ffff:ffff,146698,AS146698
240a:afd1::,240a:afd1:ffff:ffff:ffff:ffff:ffff:ffff,146699,AS146699
240a:afd2::,240a:afd2:ffff:ffff:ffff:ffff:ffff:ffff,146700,AS146700
240a:afd3::,240a:afd3:ffff:ffff:ffff:ffff:ffff:ffff,146701,AS146701
240a:afd4::,240a:afd4:ffff:ffff:ffff:ffff:ffff:ffff,146702,AS146702
240a:afd5::,240a:afd5:ffff:ffff:ffff:ffff:ffff:ffff,146703,AS146703
240a:afd6::,240a:afd6:ffff:ffff:ffff:ffff:ffff:ffff,146704,AS146704
240a:afd7::,240a:afd7:ffff:ffff:ffff:ffff:ffff:ffff,146705,AS146705
240a:afd8::,240a:afd8:ffff:ffff:ffff:ffff:ffff:ffff,146706,AS146706
240a:afd9::,240a:afd9:ffff:ffff:ffff:ffff:ffff:ffff,146707,AS146707
240a:afda::,240a:afda:ffff:ffff:ffff:ffff:ffff:ffff,146708,AS146708
240a:afdb::,240a:afdb:ffff:ffff:ffff:ffff:ffff:ffff,146709,AS146709
240a:afdc::,240a:afdc:ffff:ffff:ffff:ffff:ffff:ffff,146710,AS146710
240a:afdd::,240a:afdd:ffff:ffff:ffff:ffff:ffff:ffff,146711,AS146711
240a:afde::,240a:afde:ffff:ffff:ffff:ffff:ffff:ffff,146712,AS146712
240a:afdf::,240a:afdf:ffff:ffff:ffff:ffff:ffff:ffff,146713,AS146713
240a:afe0::,240a:afe0:ffff:ffff:ffff:ffff:ffff:ffff,146714,AS146714
240a:afe1::,240a:afe1:ffff:ffff:ffff:ffff:ffff:ffff,146715,AS146715
240a:afe2::,240a:afe2:ffff:ffff:ffff:ffff:ffff:ffff,146716,AS146716
240a:afe3::,240a:afe3:ffff:ffff:ffff:ffff:ffff:ffff,146717,AS146717
240a:afe4::,240a:afe4:ffff:ffff:ffff:ffff:ffff:ffff,146718,AS146718
240a:afe5::,240a:afe5:ffff:ffff:ffff:ffff:ffff:ffff,146719,AS146719
240a:afe6::,240a:afe6:ffff:ffff:ffff:ffff:ffff:ffff,146720,AS146720
240a:afe7::,240a:afe7:ffff:ffff:ffff:ffff:ffff:ffff,146721,AS146721
240a:afe8::,240a:afe8:ffff:ffff:ffff:ffff:ffff:ffff,146722,AS146722
240a:afe9::,240a:afe9:ffff:ffff:ffff:ffff:ffff:ffff,146723,AS146723
240a:afea::,240a:afea:ffff:ffff:ffff:ffff:ffff:ffff,146724,AS146724
240a:afeb::,240a:afeb:ffff:ffff:ffff:ffff:ffff:ffff,146725,AS146725
240a:afec::,240a:afec:ffff:ffff:ffff:ffff:ffff:ffff,146726,AS146726
240a:afed::,240a:afed:ffff:ffff:ffff:ffff:ffff:ffff,146727,AS146727
240a:afee::,240a:afee:ffff:ffff:ffff:ffff:ffff:ffff,146728,AS146728
240a:afef::,240a:afef:ffff:ffff:ffff:ffff:ffff:ffff,146729,AS146729
240a:aff0::,240a:aff0:ffff:ffff:ffff:ffff:ffff:ffff,146730,AS146730
240a:aff1::,240a:aff1:ffff:ffff:ffff:ffff:ffff:ffff,146731,AS146731
240a:aff2::,240a:aff2:ffff:ffff:ffff:ffff:ffff:ffff,146732,AS146732
240a:aff3::,240a:aff3:ffff:ffff:ffff:ffff:ffff:ffff,146733,AS146733
240a:aff4::,240a:aff4:ffff:ffff:ffff:ffff:ffff:ffff,146734,AS146734
240a:aff5::,240a:aff5:ffff:ffff:ffff:ffff:ffff:ffff,146735,AS146735
240a:aff6::,240a:aff6:ffff:ffff:ffff:ffff:ffff:ffff,146736,AS146736
240a:aff7::,240a:aff7:ffff:ffff:ffff:ffff:ffff:ffff,146737,AS146737
240a:aff8::,240a:aff8:ffff:ffff:ffff:ffff:ffff:ffff,146738,AS146738
240a:aff9::,240a:aff9:ffff:ffff:ffff:ffff:ffff:ffff,146739,AS146739
240a:affa::,240a:affa:ffff:ffff:ffff:ffff:ffff:ffff,146740,AS146740
240a:affb::,240a:affb:ffff:ffff:ffff:ffff:ffff:ffff,146741,AS146741
240a:affc::,240a:affc:ffff:ffff:ffff:ffff:ffff:ffff,146742,AS146742
240a:affd::,240a:affd:ffff:ffff:ffff:ffff:ffff:ffff,146743,AS146743
240a:affe::,240a:affe:ffff:ffff:ffff:ffff:ffff:ffff,146744,AS146744
240a:afff::,240a:afff:ffff:ffff:ffff:ffff:ffff:ffff,146745,AS146745
240a:c000::,240a:cfff:ffff:ffff:ffff:ffff:ffff:ffff,137726,SINOPEC-NET China Petroleum & Chemical Corporation
240a:e000::,240a:eabc:abcd:ffff:ffff:ffff:ffff:ffff,148000,INDIAN-PUBLIC-DNS 1.10.10.10 - Indian Public DNS
240a:eabc:abce::,240a:eabc:abcf:ffff:ffff:ffff:ffff:ffff,142502,NIXI-IN-AS National Internet Exchange of India
240a:eabc:abd0::,240a:eabc:dabb:ffff:ffff:ffff:ffff:ffff,148000,INDIAN-PUBLIC-DNS 1.10.10.10 - Indian Public DNS
240a:eabc:dabc::,240a:eabc:dabd:ffff:ffff:ffff:ffff:ffff,142502,NIXI-IN-AS National Internet Exchange of India
240a:eabc:dabe::,240a:edff:ffff:ffff:ffff:ffff:ffff:ffff,148000,INDIAN-PUBLIC-DNS 1.10.10.10 - Indian Public DNS
240a:ee00::,240a:ee0f:ffff:ffff:ffff:ffff:ffff:ffff,148002,INDIAN-PUBLIC-DNS 1.10.10.10 - Indian Public DNS
240a:ee10::,240a:eff5:ffff:ffff:ffff:ffff:ffff:ffff,148000,INDIAN-PUBLIC-DNS 1.10.10.10 - Indian Public DNS
240a:eff6::,240a:eff7:ffff:ffff:ffff:ffff:ffff:ffff,148003,INDIAN-PUBLIC-DNS 1.10.10.10 - Indian Public DNS
240a:eff8::,240a:efff:ffff:ffff:ffff:ffff:ffff:ffff,148000,INDIAN-PUBLIC-DNS 1.10.10.10 - Indian Public DNS
240b::,240b:3f:ffff:ffff:ffff:ffff:ffff:ffff,2516,KDDI KDDI CORPORATION
240b:240::,240b:27f:ffff:ffff:ffff:ffff:ffff:ffff,2516,KDDI KDDI CORPORATION
240b:4000::,240b:4002:ffff:ffff:ffff:ffff:ffff:ffff,45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd."
240b:4004::,240b:4006::ffff:ffff:ffff:ffff:ffff,45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd."
240b:4006:1000::,240b:4006:102f:ffff:ffff:ffff:ffff:ffff,45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd."
240b:4007::,240b:4007:ffff:ffff:ffff:ffff:ffff:ffff,45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd."
240b:4009::,240b:4009:ffff:ffff:ffff:ffff:ffff:ffff,45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd."
240b:400b::,240b:400f:ffff:ffff:ffff:ffff:ffff:ffff,45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd."
240b:4011::,240b:4012::ffff:ffff:ffff:ffff:ffff,45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd."
240b:4013::,240b:4015:ffff:ffff:ffff:ffff:ffff:ffff,45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd."
240b:c000::,240b:c0ff:ffff:ffff:ffff:ffff:ffff:ffff,138384,"RMNI-AS-AP Rakuten Mobile Network, Inc."
240b:e001::,240b:e001:ffff:ffff:ffff:ffff:ffff:ffff,24363,CNGI-JNN-IX-AS-AP CERNET2 IX at Shandong University
240b:e002::,240b:e002:ffff:ffff:ffff:ffff:ffff:ffff,138371,CNGI-QDA-IX-AS-AP CERNET2 regional IX at Ocean University of China
240b:e003::,240b:e010:ffff:ffff:ffff:ffff:ffff:ffff,24363,CNGI-JNN-IX-AS-AP CERNET2 IX at Shandong University
240c::,240c::ffff:ffff:ffff:ffff:ffff,138164,MUST-AS-AP Macau University of Science and Technology
240c:6::,240c:6:1:ffff:ffff:ffff:ffff:ffff,45275,ZPARKNET-AS-AP BII Group Holding Ltd.
240c:6:3::,240c:6:3:ffff:ffff:ffff:ffff:ffff,45275,ZPARKNET-AS-AP BII Group Holding Ltd.
240c:f:1::,240c:f:1:ffff:ffff:ffff:ffff:ffff,45275,ZPARKNET-AS-AP BII Group Holding Ltd.
240c:4000::,240c:409e:ffff:ffff:ffff:ffff:ffff:ffff,38365,"BAIDU Beijing Baidu Netcom Science and Technology Co., Ltd."
240c:409f::,240c:409f:3:ffff:ffff:ffff:ffff:ffff,137702,"CHINATELECOM-JIANGSU-NANJING-IDC Nanjing, Jiangsu Province, P.R.China."
240c:409f:4::,240c:409f:1fff:ffff:ffff:ffff:ffff:ffff,38365,"BAIDU Beijing Baidu Netcom Science and Technology Co., Ltd."
240c:409f:2000::,240c:409f:2003:ffff:ffff:ffff:ffff:ffff,58466,CT-GUANGZHOU-IDC CHINANET Guangdong province network
240c:409f:2004::,240c:409f:2fff:ffff:ffff:ffff:ffff:ffff,38365,"BAIDU Beijing Baidu Netcom Science and Technology Co., Ltd."
240c:409f:3000::,240c:409f:3007:ffff:ffff:ffff:ffff:ffff,38283,CHINANET-SCIDC-AS-AP CHINANET SiChuan Telecom Internet Data Center
240c:409f:3008::,240c:409f:3fff:ffff:ffff:ffff:ffff:ffff,38365,"BAIDU Beijing Baidu Netcom Science and Technology Co., Ltd."
240c:409f:4000::,240c:409f:4007:ffff:ffff:ffff:ffff:ffff,58563,CHINATELECOM-HUBEI-IDC CHINANET Hubei province network
240c:409f:4008::,240c:43ff:ffff:ffff:ffff:ffff:ffff:ffff,38365,"BAIDU Beijing Baidu Netcom Science and Technology Co., Ltd."
240c:c000::,240c:c000:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c001::,240c:c001:ffff:ffff:ffff:ffff:ffff:ffff,24349,CNGI-BJ-IX3-AS-AP CERNET2 IX at Peking University
240c:c002::,240c:c017:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c018::,240c:c018:ffff:ffff:ffff:ffff:ffff:ffff,24350,CNGI-BJ-IX4-AS-AP CERNET2 IX at Beijing University of Posts and Telecommunications
240c:c019::,240c:c034:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c035::,240c:c035:ffff:ffff:ffff:ffff:ffff:ffff,24348,CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University
240c:c036::,240c:c0a7:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c0a8::,240c:c0a8:ffff:ffff:ffff:ffff:ffff:ffff,24348,CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University
240c:c0a9::,240c:c21f:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c220::,240c:c221:ffff:ffff:ffff:ffff:ffff:ffff,24352,CNGI-TJN-IX-AS-AP CERNET2 IX at Tianjin University
240c:c222::,240c:c245:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c246::,240c:c246:ffff:ffff:ffff:ffff:ffff:ffff,138375,CNGI-HHT-IX-AS-AP CERNET2 regional IX at Inner Mongolia University
240c:c247::,240c:c282:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c283::,240c:c283:ffff:ffff:ffff:ffff:ffff:ffff,24353,CNGI-XA-IX-AS-AP CERNET2 IX at Xian Jiaotong University
240c:c284::,240c:c285:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c286::,240c:c286:ffff:ffff:ffff:ffff:ffff:ffff,24353,CNGI-XA-IX-AS-AP CERNET2 IX at Xian Jiaotong University
240c:c287::,240c:c287:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c288::,240c:c288:ffff:ffff:ffff:ffff:ffff:ffff,24353,CNGI-XA-IX-AS-AP CERNET2 IX at Xian Jiaotong University
240c:c289::,240c:c28e:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c28f::,240c:c28f:ffff:ffff:ffff:ffff:ffff:ffff,24353,CNGI-XA-IX-AS-AP CERNET2 IX at Xian Jiaotong University
240c:c290::,240c:c294:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c295::,240c:c295:ffff:ffff:ffff:ffff:ffff:ffff,24353,CNGI-XA-IX-AS-AP CERNET2 IX at Xian Jiaotong University
240c:c296::,240c:c29e:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c29f::,240c:c29f:ffff:ffff:ffff:ffff:ffff:ffff,24353,CNGI-XA-IX-AS-AP CERNET2 IX at Xian Jiaotong University
240c:c2a0::,240c:c340:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c341::,240c:c341:ffff:ffff:ffff:ffff:ffff:ffff,138441,CNGI-WLQ-IX-AS-AP CERNET2 regional IX at Xinjiang University
240c:c342::,240c:c380:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c381::,240c:c381:ffff:ffff:ffff:ffff:ffff:ffff,138377,CNGI-XNN-IX-AS-AP CERNET2 regional IX at Qinghai Normal University
240c:c382::,240c:c405:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c406::,240c:c406:ffff:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
240c:c407::,240c:c40f:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c410::,240c:c410:ffff:ffff:ffff:ffff:ffff:ffff,24369,CNGI-SY-IX-AS-AP CERNET2 IX at Northeast University
240c:c411::,240c:c585:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c586::,240c:c586:ffff:ffff:ffff:ffff:ffff:ffff,24372,CNGI-HRB-IX-AS-AP CERNET2 IX at Harbin Institute of Technology
240c:c587::,240c:c601:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c602::,240c:c604:ffff:ffff:ffff:ffff:ffff:ffff,24361,CNGI-NJ-IX-AS-AP CERNET2 IX at Southeast University
240c:c605::,240c:c607:ffff:ffff:ffff:ffff:ffff:ffff,23910,CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2
240c:c608::,240c:c608:ffff:ffff:ffff:ffff:ffff:ffff,24361,CNGI-NJ-IX-AS-AP CERNET2 IX at Southeast University
